Dataset,Filename,Column,Coder,0,1,3,5,10,15,20,30,,0,1,3,5,10,15,20,30,,0,1,3,5,10,15,20,30,WORST,,0,1,3,5,10,15,20,30
IRKIS
,,,CoderSF,,,,,,,,,,2.41,2.39,2.28,2.17,1.93,1.75,1.57,1.28,,90.43,90.34,89.87,89.36,89.40,89.62,89.82,89.93,90.43,,11998531,11888494,11332762,10787866,9611902,8688004,7812868,6383806
,,,CoderGAMPSLimit,4,4,4,4,4,4,8,8,,1.43,1.42,1.37,1.27,1.11,0.98,0.85,0.65,,83.84,83.78,83.19,81.76,81.47,81.45,81.18,80.22,83.84,,7105379,7075943,6829433,6291731,5499335,4858211,4227409,3251353
,,AirTemp
,,,CoderGZIP,,,,,,,,,,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,,1.17,1.17,8.29,17.17,32.19,41.82,49.32,59.74,59.74,,1971808,1971808,1971808,1971808,1971808,1971808,1971808,1971808
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,67.32,67.32,69.67,72.61,77.58,80.76,83.24,86.69,86.69,,5963256,5963256,5963256,5963256,5963256,5963256,5963256,5963256
,,,CoderPCA,256,256,256,4,4,4,4,4,,0.33,0.33,0.33,0.32,0.29,0.26,0.24,0.21,,0.00,0.00,7.20,14.24,22.22,25.69,29.38,35.61,35.61,,1948763,1948763,1948763,1904319,1719171,1543707,1415223,1232739
,,,CoderAPCA,4,4,4,4,4,8,8,16,,0.36,0.35,0.3,0.27,0.22,0.19,0.17,0.13,,9.73,6.51,0.00,0.00,0.00,0.00,0.00,0.00,9.73,,2158824,2084512,1808432,1633166,1337094,1147124,999389,793776
,,,CoderCA,4,4,4,4,4,4,4,8,,0.38,0.37,0.35,0.33,0.3,0.28,0.26,0.23,,13.07,11.53,13.37,17.69,25.04,30.21,35.27,40.93,40.93,,2241760,2202784,2087634,1984272,1783750,1643708,1543888,1343894
,,,CoderPWLH,4,4,4,8,16,16,32,32,,0.88,0.85,0.79,0.73,0.62,0.53,0.47,0.37,,62.84,61.51,61.55,62.39,63.57,63.66,64.10,64.49,64.49,,5243696,5063248,4702980,4341919,3670720,3156696,2783802,2235141
,,,CoderPWLHInt,4,4,4,4,8,16,16,32,,0.35,0.35,0.32,0.3,0.26,0.23,0.2,0.16,,6.48,5.85,6.52,9.63,13.52,15.48,16.37,18.99,18.99,,2083896,2069868,1934468,1807298,1546049,1357216,1195044,979849
,,,CoderFR,4,4,4,4,4,8,8,8,,0.36,0.36,0.35,0.34,0.31,0.29,0.27,0.23,,10.37,9.49,13.09,18.69,27.72,33.45,37.18,43.19,43.19,,2174252,2152986,2080872,2008576,1849984,1723664,1590794,1397144
,,,CoderSF,,,,,,,,,,2.86,2.69,2.43,2.21,1.83,1.56,1.36,1.08,,88.57,87.83,87.50,87.58,87.74,87.68,87.70,87.69,88.57,,17042936,16015967,14464871,13153715,10906793,9309128,8123231,6448295
,,,CoderGAMPSLimit,4,4,4,8,8,16,16,32,,1.69,1.63,1.41,1.28,1.01,0.84,0.72,0.55,,80.64,79.94,78.52,78.55,77.84,77.09,76.73,75.69,80.64,,10066490,9716492,8420780,7615332,6035070,5006294,4293858,3264767
,,SST
,,,CoderGZIP,,,,,,,,,,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,,0.00,4.52,24.15,36.45,56.30,67.11,74.68,83.29,83.29,,1933744,1933744,1933744,1933744,1933744,1933744,1933744,1933744
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,67.57,69.04,75.40,79.39,85.83,89.34,91.79,94.58,94.58,,5963256,5963256,5963256,5963256,5963256,5963256,5963256,5963256
,,,CoderPCA,256,256,4,4,4,4,4,4,,0.33,0.33,0.31,0.28,0.23,0.19,0.16,0.13,,1.46,5.91,20.80,27.61,38.16,43.82,49.02,57.25,57.25,,1962351,1962351,1851888,1697412,1366392,1131996,960276,755868
,,,CoderAPCA,4,4,4,4,8,16,16,32,,0.37,0.31,0.25,0.21,0.14,0.11,0.08,0.05,,11.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.85,,2193808,1846286,1466690,1228816,844986,635942,489558,323161
,,,CoderCA,4,4,4,4,8,8,16,16,,0.38,0.35,0.31,0.28,0.23,0.19,0.16,0.12,,13.89,11.05,20.29,26.07,37.87,44.18,49.42,55.70,55.70,,2245678,2075746,1840056,1662102,1360131,1139196,967926,729526
,,,CoderPWLH,4,4,8,16,32,32,64,64,,0.88,0.79,0.65,0.54,0.38,0.28,0.21,0.14,,63.20,60.56,61.95,62.02,62.40,61.97,61.63,60.31,63.20,,5254862,4681544,3854219,3235442,2247137,1672384,1275918,814160
,,,CoderPWLHInt,4,4,8,8,16,32,32,64,,0.35,0.34,0.29,0.24,0.17,0.13,0.1,0.06,,7.37,9.42,15.56,15.88,17.57,17.94,17.94,16.62,17.94,,2087582,2038232,1736877,1460763,1025062,774977,596557,387594
,,,CoderFR,4,4,4,4,8,16,16,32,,0.37,0.35,0.32,0.29,0.24,0.2,0.17,0.12,,11.45,11.18,22.89,30.06,40.59,46.43,50.95,55.89,55.89,,2183872,2078732,1902108,1756956,1422183,1187058,998114,732627
,,,CoderSF,,,,,,,,,,2.78,2.32,1.86,1.56,1.09,0.83,0.65,0.42,,88.34,86.65,86.77,86.76,87.04,87.17,87.30,87.03,88.34,,16584486,13829304,11086119,9278829,6521712,4957329,3854766,2492526
,,,CoderGAMPSLimit,4,4,8,8,16,32,32,64,,1.72,1.44,1.13,0.92,0.6,0.44,0.33,0.2,,81.11,78.54,78.31,77.62,76.54,75.58,74.81,73.33,81.11,,10235790,8603148,6763187,5490857,3601664,2604018,1943550,1211792
NOAA-SPC-hail
,noaa_spc-hail.csv
,,Lat
,,,CoderGZIP,,,,,,,,,,1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26,,20.77,20.77,28.83,34.54,43.36,48.81,54.45,62.96,62.96,,258384,258384,258384,258384,258384,258384,258384,258384
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.00,0.00,10.17,17.38,28.51,35.38,42.51,53.25,53.25,,204708,204708,204708,204708,204708,204708,204708,204708
,,,CoderPCA,256,256,4,4,4,4,4,4,,1.0,1.0,1.0,0.97,0.91,0.86,0.81,0.71,,0.04,0.04,9.73,15.05,21.47,24.54,28.80,34.40,34.40,,204784,204784,203726,199082,186374,175286,165278,145874
,,,CoderAPCA,4,4,4,4,4,8,8,8,,1.15,1.02,0.9,0.83,0.71,0.65,0.57,0.47,,12.90,2.01,0.00,0.00,0.00,0.00,0.00,0.00,12.90,,235027,208903,183899,169129,146351,132279,117684,95694
,,,CoderCA,4,4,4,4,4,4,4,4,,1.17,1.13,1.09,1.05,0.99,0.94,0.9,0.83,,14.23,11.63,17.35,21.51,27.59,31.03,35.83,43.89,43.89,,238667,231653,222497,215483,202127,191781,183381,170543
,,,CoderPWLH,4,4,4,8,8,16,16,16,,2.75,2.63,2.5,2.37,2.13,1.96,1.79,1.54,,63.65,61.94,64.06,65.18,66.37,66.97,67.97,69.58,69.58,,563231,537919,511655,485751,435242,400433,367449,314525
,,,CoderPWLHInt,4,4,4,4,8,8,8,16,,1.09,1.04,0.99,0.95,0.86,0.8,0.74,0.64,,7.91,4.26,9.35,13.11,17.13,18.79,22.10,26.64,26.64,,222291,213827,202861,194653,176598,162888,151080,130441
,,,CoderFR,4,4,4,4,4,4,4,8,,1.12,1.1,1.07,1.05,1.0,0.96,0.92,0.84,,11.02,9.35,16.22,21.03,28.20,32.43,37.56,44.44,44.44,,230053,225811,219497,214177,203845,195753,188473,172230
,,,CoderSF,,,,,,,,,,9.27,8.69,8.06,7.53,6.55,5.8,5.18,4.22,,89.22,88.49,88.85,89.03,89.08,88.85,88.91,88.93,89.22,,1898276,1777919,1649435,1541204,1339835,1186712,1060808,864728
,,,CoderGAMPSLimit,4,4,4,8,8,16,16,32,,5.41,4.81,4.24,3.89,3.28,2.88,2.54,2.0,,81.52,79.22,78.82,78.77,78.22,77.57,77.32,76.66,81.52,,1107952,984928,868108,796573,672087,589638,518986,410008
,,Long
,,,CoderGZIP,,,,,,,,,,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,,23.03,23.03,33.88,40.35,49.93,57.37,62.50,70.18,70.18,,288128,288128,288128,288128,288128,288128,288128,288128
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.00,0.00,14.09,22.50,34.94,44.62,51.28,61.26,61.26,,221767,221767,221767,221767,221767,221767,221767,221767
,,,CoderPCA,256,256,4,4,4,4,4,4,,1.0,1.0,0.99,0.96,0.87,0.8,0.73,0.64,,0.03,0.03,13.12,18.88,25.00,30.37,33.50,39.63,39.63,,221843,221843,219294,211884,192384,176394,162471,142308
,,,CoderAPCA,4,4,4,4,4,8,8,16,,1.14,1.01,0.86,0.78,0.65,0.55,0.49,0.39,,12.39,0.95,0.00,0.00,0.00,0.00,0.00,0.00,12.39,,253134,223899,190524,171879,144279,122825,108041,85910
,,,CoderCA,4,4,4,4,4,4,4,8,,1.15,1.11,1.05,1.01,0.94,0.88,0.84,0.75,,13.31,10.25,18.50,23.48,30.58,37.08,41.70,48.68,48.68,,255819,247089,233769,224619,207834,195204,185319,167401
,,,CoderPWLH,4,4,8,8,8,16,16,32,,2.54,2.41,2.24,2.09,1.84,1.63,1.48,1.25,,60.64,58.53,61.66,62.92,64.58,66.06,66.97,69.04,69.04,,563467,534711,496969,463584,407365,361933,327109,277470
,,,CoderPWLHInt,4,4,4,8,8,8,16,16,,1.08,1.03,0.96,0.91,0.8,0.72,0.65,0.56,,7.38,2.93,10.39,14.78,18.61,23.22,25.53,30.52,30.52,,239441,228453,212621,201697,177271,159978,145087,123642
,,,CoderFR,4,4,4,4,4,4,8,8,,1.12,1.09,1.05,1.02,0.96,0.9,0.85,0.75,,10.32,8.36,18.33,24.03,31.92,38.79,42.53,48.48,48.48,,247274,241994,233279,226244,211919,200654,187994,166746
,,,CoderSF,,,,,,,,,,8.51,7.94,7.19,6.57,5.53,4.73,4.12,3.28,,88.25,87.40,88.06,88.20,88.23,88.28,88.16,88.18,88.28,,1887956,1760117,1595384,1456709,1225541,1048037,912716,726569
,,,CoderGAMPSLimit,4,4,4,8,8,16,16,32,,5.02,4.44,3.79,3.39,2.74,2.29,1.98,1.54,,80.09,77.49,77.32,77.13,76.25,75.86,75.39,74.78,80.09,,1113760,985258,840058,751683,607432,508786,438950,340663
,,Size
,,,CoderGZIP,,,,,,,,,,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,62664,62664,62664,62664,62664,62664,62664,62664
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,63.27,63.27,63.27,63.27,63.27,63.27,63.27,63.27,63.27,,170590,170590,170590,170590,170590,170590,170590,170590
,,,CoderPCA,4,4,4,4,4,4,4,4,,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.87,,60.95,60.94,60.94,60.94,60.94,60.93,60.93,57.89,60.95,,160471,160441,160441,160441,160411,160381,160381,148801
,,,CoderAPCA,4,4,4,4,4,4,4,8,,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.64,,54.43,54.42,54.42,54.41,54.40,54.38,54.38,42.92,54.43,,137506,137470,137470,137458,137422,137374,137362,109779
,,,CoderCA,4,4,4,4,4,4,4,4,,1.07,1.07,1.06,1.06,1.05,1.04,1.02,0.99,,65.66,65.56,65.44,65.30,65.01,64.59,64.15,63.03,65.66,,182470,181954,181318,180574,179110,176986,174814,169486
,,,CoderPWLH,8,8,8,8,8,8,8,8,,2.94,2.93,2.91,2.89,2.83,2.75,2.69,2.46,,87.53,87.46,87.37,87.27,87.02,86.64,86.33,85.04,87.53,,502352,499814,496184,492406,482929,469176,458371,418889
,,,CoderPWLHInt,4,4,4,4,4,4,4,8,,1.0,1.0,0.99,0.99,0.97,0.94,0.93,0.85,,63.23,63.23,63.05,62.80,62.19,61.09,60.40,56.94,63.23,,170416,170416,169598,168436,165714,161064,158236,145518
,,,CoderFR,4,4,4,4,4,4,4,4,,1.05,1.05,1.05,1.04,1.04,1.03,1.02,1.0,,65.08,64.99,64.91,64.84,64.61,64.35,64.05,63.24,65.08,,179472,179004,178596,178200,177072,175788,174300,170460
,,,CoderSF,,,,,,,,,,9.95,9.29,9.21,9.1,8.89,8.63,8.43,7.42,,96.31,96.05,96.01,95.96,95.87,95.74,95.64,95.05,96.31,,1696686,1584972,1571943,1552851,1517118,1472097,1437267,1265826
,,,CoderGAMPSLimit,8,8,8,8,8,8,8,16,,4.33,4.33,4.33,4.32,4.32,4.32,4.32,3.3,,91.51,91.51,91.51,91.51,91.50,91.50,91.50,88.85,91.51,,738052,737851,737851,737784,737516,737248,737181,562203
NOAA-SPC-tornado
,noaa_spc-tornado.csv
,,Lat
,,,CoderGZIP,,,,,,,,,,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,,26.19,36.95,47.87,51.90,60.02,65.47,69.04,75.29,75.29,,62448,62448,62448,62448,62448,62448,62448,62448
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.00,14.57,29.37,34.83,45.83,53.22,58.05,66.52,66.52,,46092,46092,46092,46092,46092,46092,46092,46092
,,,CoderPCA,256,4,4,4,4,4,4,4,,1.0,1.0,0.94,0.89,0.8,0.74,0.7,0.62,,0.05,14.36,24.78,26.95,32.22,36.77,39.67,45.69,45.69,,46115,45980,43280,41120,36836,34100,32048,28412
,,,CoderAPCA,4,4,4,4,8,8,16,16,,1.12,0.85,0.71,0.65,0.54,0.47,0.42,0.33,,10.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.69,,51611,39375,32557,30037,24967,21562,19335,15431
,,,CoderCA,4,4,4,4,4,8,8,8,,1.16,1.04,0.94,0.89,0.81,0.76,0.71,0.64,,14.05,17.90,24.95,26.69,33.49,38.34,40.75,47.61,47.61,,53627,47957,43379,40971,37541,34972,32632,29452
,,,CoderPWLH,4,8,8,16,16,16,32,32,,2.74,2.36,2.06,1.88,1.6,1.42,1.3,1.09,,63.56,63.82,65.65,65.40,66.17,66.96,67.64,69.15,69.15,,126473,108839,94789,86823,73791,65267,59745,50021
,,,CoderPWLHInt,4,4,8,8,16,16,16,16,,1.08,0.95,0.84,0.77,0.66,0.58,0.54,0.46,,7.58,10.55,15.95,14.96,18.43,20.01,21.91,26.57,26.57,,49873,44017,38737,35320,30607,26955,24759,21015
,,,CoderFR,4,4,4,4,8,8,8,16,,1.12,1.04,0.97,0.93,0.86,0.79,0.73,0.66,,10.83,17.70,27.13,30.07,37.10,40.41,42.92,48.92,48.92,,51691,47841,44677,42955,39694,36184,33874,30211
,,,CoderSF,,,,,,,,,,9.17,7.47,6.35,5.7,4.78,4.06,3.61,2.89,,89.09,88.57,88.87,88.57,88.66,88.48,88.39,88.40,89.09,,422514,344340,292611,262683,220113,187218,166578,133038
,,,CoderGAMPSLimit,4,4,8,8,16,16,32,32,,5.28,4.03,3.28,2.95,2.4,2.03,1.78,1.4,,81.05,78.82,78.48,77.93,77.42,76.96,76.47,76.14,81.05,,243284,185930,151294,136085,110576,93576,82187,64661
,,Long
,,,CoderGZIP,,,,,,,,,,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,,26.58,39.70,52.21,57.66,66.56,70.72,74.42,79.14,79.14,,68008,68008,68008,68008,68008,68008,68008,68008
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.00,17.88,34.91,42.34,54.45,60.12,65.16,71.59,71.59,,49933,49933,49933,49933,49933,49933,49933,49933
,,,CoderPCA,256,4,4,4,4,4,4,4,,1.0,0.99,0.89,0.83,0.73,0.68,0.62,0.55,,0.11,16.95,27.03,30.68,37.96,41.04,43.82,48.34,48.34,,49990,49375,44539,41536,36661,33775,30967,27457
,,,CoderAPCA,4,4,4,8,8,16,16,16,,1.11,0.82,0.65,0.58,0.46,0.4,0.35,0.28,,9.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.95,,55451,41006,32501,28793,22745,19914,17398,14185
,,,CoderCA,4,4,4,4,8,8,16,16,,1.15,0.99,0.87,0.82,0.71,0.65,0.6,0.53,,13.17,16.95,25.17,29.63,36.27,38.34,42.03,46.53,46.53,,57506,49376,43436,40916,35689,32297,30012,26527
,,,CoderPWLH,4,8,16,16,16,32,32,32,,2.53,2.04,1.7,1.54,1.25,1.09,0.98,0.83,,60.55,59.72,61.75,62.54,63.51,63.48,64.40,65.82,65.82,,126573,101811,84981,76873,62333,54535,48877,41506
,,,CoderPWLHInt,4,4,8,8,16,16,32,32,,1.08,0.9,0.75,0.68,0.55,0.49,0.44,0.38,,7.13,9.23,13.01,15.81,17.48,18.04,21.47,24.37,24.37,,53765,45174,37361,34201,27563,24297,22154,18755
,,,CoderFR,4,4,4,8,8,16,16,16,,1.11,1.01,0.91,0.86,0.75,0.68,0.62,0.55,,10.24,18.36,28.86,33.01,39.13,41.16,43.64,48.26,48.26,,55629,50229,45684,42982,37366,33842,30867,27416
,,,CoderSF,,,,,,,,,,8.4,6.39,5.15,4.5,3.52,2.98,2.62,2.08,,88.09,87.15,87.35,87.19,87.05,86.61,86.69,86.33,88.09,,419194,319090,256912,224791,175642,148681,130750,103789
,,,CoderGAMPSLimit,4,4,8,16,16,32,32,32,,4.88,3.61,2.76,2.42,1.86,1.59,1.38,1.1,,79.52,77.28,76.44,76.17,75.51,74.98,74.80,74.29,79.52,,243846,180486,137928,120810,92862,79599,69042,55173
NOAA-SPC-wind
,noaa_spc-wind.csv
,,Lat
,,,CoderGZIP,,,,,,,,,,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,,11.77,11.77,21.70,28.28,38.40,44.91,50.43,58.40,58.40,,593208,593208,593208,593208,593208,593208,593208,593208
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.00,0.00,11.26,18.71,30.18,37.56,43.82,52.85,52.85,,523380,523380,523380,523380,523380,523380,523380,523380
,,,CoderPCA,256,256,4,4,4,4,4,4,,1.0,1.0,0.99,0.97,0.9,0.84,0.79,0.71,,0.03,0.03,10.63,15.85,22.19,25.50,29.32,33.96,33.96,,523550,523550,519690,505611,469614,438648,415989,373674
,,,CoderAPCA,4,4,4,4,4,8,8,8,,1.13,1.02,0.89,0.81,0.7,0.62,0.56,0.47,,11.77,1.58,0.00,0.00,0.00,0.00,0.00,0.00,11.77,,593217,531777,464457,425457,365412,326796,294028,246764
,,,CoderCA,4,4,4,4,4,4,4,4,,1.15,1.13,1.09,1.06,1.0,0.96,0.92,0.87,,13.30,11.39,18.59,23.17,30.06,34.66,39.02,45.65,45.65,,603702,590667,570537,553737,522432,500172,482187,454047
,,,CoderPWLH,4,4,4,8,8,8,16,16,,2.54,2.45,2.34,2.25,2.06,1.92,1.81,1.63,,60.70,59.26,62.07,63.88,66.13,67.56,69.00,71.09,71.09,,1331816,1284532,1224594,1177936,1078992,1007463,948444,853604
,,,CoderPWLHInt,4,4,4,4,8,8,8,8,,1.08,1.05,1.0,0.97,0.9,0.84,0.79,0.73,,7.72,4.95,11.36,15.86,22.49,25.71,29.30,34.98,34.98,,567142,550650,523963,505683,471438,439897,415875,379492
,,,CoderFR,4,4,4,4,4,4,8,8,,1.11,1.09,1.06,1.03,0.98,0.94,0.91,0.83,,10.06,8.65,16.49,21.45,28.99,33.62,38.04,43.15,43.15,,581892,572952,556167,541647,514602,492282,474529,434065
,,,CoderSF,,,,,,,,,,8.54,8.08,7.43,6.94,6.01,5.33,4.8,3.99,,88.29,87.63,88.05,88.29,88.38,88.29,88.30,88.19,88.38,,4468088,4231244,3887459,3631910,3144677,2791217,2513996,2088683
,,,CoderGAMPSLimit,4,4,4,8,8,16,16,32,,4.99,4.47,3.91,3.57,2.98,2.61,2.32,1.9,,79.95,77.63,77.29,77.20,76.57,76.04,75.81,75.19,79.95,,2610115,2339779,2045551,1866365,1559438,1363685,1215309,994579
,,Long
,,,CoderGZIP,,,,,,,,,,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,,15.42,19.30,32.09,38.08,47.52,54.05,58.96,66.40,66.40,,666424,666424,666424,666424,666424,666424,666424,666424
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.00,4.59,19.71,26.79,37.94,45.67,51.48,60.27,60.27,,563640,563640,563640,563640,563640,563640,563640,563640
,,,CoderPCA,256,256,4,4,4,4,4,4,,1.0,1.0,0.96,0.91,0.83,0.77,0.72,0.64,,0.03,4.62,16.42,19.94,25.42,29.79,32.74,37.96,37.96,,563810,563810,541461,515421,469011,436125,406599,360903
,,,CoderAPCA,4,4,4,4,8,8,8,16,,1.13,0.95,0.8,0.73,0.62,0.54,0.49,0.4,,11.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.19,,634652,537788,452572,412668,349770,306216,273491,223914
,,,CoderCA,4,4,4,4,4,4,4,8,,1.14,1.1,1.04,1.0,0.94,0.9,0.87,0.82,,12.48,13.13,22.57,26.83,33.85,39.47,43.99,51.27,51.27,,644044,619084,584524,564012,528764,505900,488284,459539
,,,CoderPWLH,4,4,8,8,16,16,16,16,,2.36,2.22,2.07,1.97,1.79,1.66,1.55,1.4,,57.69,57.12,61.24,62.76,65.29,67.21,68.74,71.57,71.57,,1332018,1254080,1167768,1107985,1007672,933940,874772,787656
,,,CoderPWLHInt,4,4,4,8,8,8,8,16,,1.08,1.02,0.96,0.92,0.83,0.78,0.74,0.66,,7.22,6.41,16.07,20.15,25.56,30.33,34.07,40.07,40.07,,607482,574602,539212,516801,469839,439518,414851,373652
,,,CoderFR,4,4,4,4,4,8,8,8,,1.1,1.07,1.02,0.98,0.93,0.87,0.83,0.75,,9.40,10.86,21.15,25.55,33.05,37.84,41.23,47.14,47.14,,622122,603274,573994,554298,522458,492635,465367,423632
,,,CoderSF,,,,,,,,,,7.95,7.19,6.34,5.81,4.97,4.36,3.86,3.16,,87.42,86.73,87.33,87.40,87.50,87.55,87.45,87.44,87.55,,4480730,4051418,3572828,3273935,2799215,2458913,2178467,1782308
,,,CoderGAMPSLimit,4,4,8,8,16,16,32,32,,4.64,3.94,3.31,2.96,2.44,2.11,1.85,1.49,,78.47,75.77,75.72,75.30,74.56,74.22,73.78,73.29,78.47,,2617903,2219395,1864221,1670859,1375109,1187973,1043155,838432
,,Speed
,,,CoderGZIP,,,,,,,,,,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,,22.25,47.98,69.25,80.06,81.34,85.40,87.73,90.25,90.25,,406920,406920,406920,406920,406920,406920,406920,406920
,,,CoderBase,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,34.51,56.18,74.10,83.21,84.29,87.71,89.67,91.79,91.79,,483120,483120,483120,483120,483120,483120,483120,483120
,,,CoderPCA,256,4,4,4,4,8,8,8,,1.0,0.68,0.55,0.44,0.38,0.35,0.33,0.3,,34.54,35.31,53.11,62.01,58.20,64.93,68.48,73.05,73.05,,483326,327237,266829,213585,181617,169337,158417,147161
,,,CoderAPCA,4,8,16,16,32,64,64,64,,0.98,0.44,0.28,0.24,0.16,0.12,0.1,0.08,,33.25,0.00,7.57,29.96,0.00,0.00,0.00,0.00,33.25,,473962,211683,135360,115840,75919,59394,49926,39666
,,,CoderCA,8,8,8,16,16,16,16,16,,0.74,0.71,0.57,0.46,0.45,0.45,0.45,0.45,,11.68,37.91,54.68,63.12,65.44,72.94,77.21,81.84,81.84,,358233,340938,276063,220000,219696,219488,219072,218432
,,,CoderPWLH,16,16,32,32,32,32,32,32,,1.66,1.46,0.94,0.94,0.94,0.94,0.93,0.93,,60.54,70.08,72.52,82.14,83.24,86.86,88.94,91.19,91.19,,801708,707524,455208,454274,452931,451854,451297,450230
,,,CoderPWLHInt,8,8,32,32,32,32,32,32,,0.68,0.62,0.41,0.41,0.41,0.41,0.41,0.41,,4.14,29.00,37.17,59.17,61.68,69.96,74.72,79.89,79.89,,330042,298152,199142,198719,198098,197716,197530,197211
,,,CoderFR,16,16,64,128,128,128,128,128,,0.65,0.59,0.26,0.17,0.17,0.16,0.16,0.16,,0.00,25.70,0.00,0.00,4.81,24.68,35.89,47.96,47.96,,316380,284892,125112,81139,79752,78859,77871,76218
,,,CoderSF,,,,,,,,,,6.2,2.6,0.45,0.41,0.39,0.38,0.38,0.37,,89.44,83.15,42.26,58.72,59.40,67.61,72.47,77.78,89.44,,2997395,1256540,216671,196547,187001,183389,181325,178487
,,,CoderGAMPSLimit,4,16,32,32,64,128,128,128,,4.62,1.94,1.17,1.0,0.63,0.48,0.4,0.31,,85.84,77.38,77.92,83.13,75.01,74.31,74.29,73.91,85.84,,2234215,935865,566608,480910,303779,231225,194163,152060
